timestamp,num_bytes_expected
10.000205120000,4.00
10.000206140000,4.00
10.000207160000,4.00
10.000208180000,4.00
10.000209200000,4.00
10.000210220000,4.00
10.000211240000,4.00
10.000212260000,4.00
10.000213280000,4.00
10.000214300000,4.00
10.000215320000,4.00
10.000216340000,4.00
10.000217360000,4.00
10.000218380000,4.00
10.000219400000,4.00
10.000220420000,4.00
10.000221440000,4.00
10.000222460000,4.00
10.000223480000,4.00
10.000224500000,4.00
10.000225520000,4.00
10.000226540000,4.00
10.000227560000,4.00
10.000228580000,4.00
10.000229600000,4.00
10.000230620000,4.00
10.000231640000,4.00
10.000232660000,4.00
10.000233680000,4.00
10.000234700000,4.00
10.000235720000,4.00
10.000236740000,4.00
10.000237760000,4.00
10.000238780000,4.00
10.000239800000,4.00
10.000240820000,4.00
10.000241840000,4.00
10.000242860000,4.00
10.000243880000,4.00
10.000244900000,4.00
10.000245920000,4.00
10.000246940000,4.00
10.000247960000,4.00
10.000248980000,4.00
10.000250000000,4.00
10.000251020000,4.00
10.000252040000,4.00
10.000253060000,4.00
10.000254080000,4.00
10.000255100000,4.00
10.000256120000,4.00
10.000257140000,4.00
10.000258160000,4.00
10.000259180000,4.00
10.000260200000,4.00
10.000261220000,4.00
10.000262240000,4.00
10.000263260000,4.00
10.000264280000,4.00
10.000265300000,4.00
10.000266320000,4.00
10.000267340000,4.00
10.000268360000,4.00
10.000269380000,4.00
10.000270400000,4.00
10.000271420000,4.00
10.000272440000,4.00
10.000273460000,4.00
10.000274480000,4.00
10.000275500000,4.00
10.000276520000,4.00
10.000277540000,4.00
10.000278560000,4.00
10.000279580000,4.00
10.000280600000,4.00
10.000281620000,4.00
10.000282640000,4.00
10.000283660000,4.00
10.000284680000,4.00
10.000285700000,4.00
10.000286720000,4.00
10.000287740000,4.00
10.000288760000,4.00
10.000289780000,4.00
10.000290800000,4.00
10.000291820000,4.00
10.000292840000,4.00
10.000293860000,4.00
10.000294880000,4.00
10.000295900000,4.00
10.000296920000,4.00
10.000297940000,4.00
10.000298960000,4.00
10.000299980000,4.00
10.000301000000,4.00
10.000302020000,4.00
10.000303040000,4.00
10.000304060000,4.00
10.000305080000,4.00
10.000306100000,4.00
10.000307120000,4.00
10.000308140000,4.00
10.000309160000,4.00
10.000310180000,4.00
10.000311200000,4.00
10.000312220000,4.00
10.000313240000,4.00
10.000314260000,4.00
10.000315280000,4.00
10.000316300000,4.00
10.000317320000,4.00
10.000318340000,4.00
10.000319360000,4.00
10.000320380000,4.00
10.000321400000,4.00
10.000322420000,4.00
10.000323440000,4.00
10.000324460000,4.00
10.000325480000,4.00
10.000326500000,4.00
10.000327520000,4.00
10.000328540000,4.00
10.000329560000,4.00
10.000330580000,4.00
10.000331600000,4.00
10.000332620000,4.00
10.000333640000,4.00
10.000334660000,4.00
10.000335680000,4.00
10.000336700000,4.00
10.000337720000,4.00
10.000338740000,4.00
10.000339760000,4.00
10.000340780000,4.00
10.000341800000,4.00
10.000342820000,4.00
10.000343840000,4.00
10.000344860000,4.00
10.000345880000,4.00
10.000346900000,4.00
10.000347920000,4.00
10.000348940000,4.00
10.000349960000,4.00
10.000350980000,4.00
10.000352000000,4.00
10.000353020000,4.00
10.000354040000,4.00
10.000355060000,4.00
10.000356080000,4.00
10.000357100000,4.00
10.000358120000,4.00
10.000359140000,4.00
10.000360160000,4.00
10.000361180000,4.00
10.000362200000,4.00
10.000363220000,4.00
10.000364240000,4.00
10.000365260000,4.00
10.000366280000,4.00
10.000367300000,4.00
10.000368320000,4.00
10.000369340000,4.00
10.000370360000,4.00
10.000371380000,4.00
10.000372400000,4.00
10.000373420000,4.00
10.000374440000,4.00
10.000375460000,4.00
10.000376480000,4.00
10.000377500000,4.00
10.000378520000,4.00
10.000379540000,4.00
10.000380560000,4.00
10.000381580000,4.00
10.000382600000,4.00
10.000383620000,4.00
10.000384640000,4.00
10.000385660000,4.00
10.000386680000,4.00
10.000387700000,4.00
10.000388720000,4.00
10.000389740000,4.00
10.000390760000,4.00
10.000391780000,4.00
10.000392800000,4.00
10.000393820000,4.00
10.000394840000,4.00
10.000395860000,4.00
10.000396880000,4.00
10.000397900000,4.00
10.000398920000,4.00
10.000399940000,4.00
